,_step,env_step,episode,episode_reward,time,eval_total_time,frame,env,seed,name
150,25980,765000,0,871.5669166132808,0,0,0,cheetah-run,3,iFSQ-RL
151,26152,770000,0,878.1117074135691,0,0,0,cheetah-run,3,iFSQ-RL
152,26324,775000,0,869.5714398372918,0,0,0,cheetah-run,3,iFSQ-RL
153,26496,780000,0,875.7276506807655,0,0,0,cheetah-run,3,iFSQ-RL
154,26668,785000,0,886.4353958476335,0,0,0,cheetah-run,3,iFSQ-RL
155,26840,790000,0,879.8477697106078,0,0,0,cheetah-run,3,iFSQ-RL
156,27012,795000,0,885.4522898420691,0,0,0,cheetah-run,3,iFSQ-RL
157,27184,800000,0,883.8621593520045,0,0,0,cheetah-run,3,iFSQ-RL
158,27356,805000,0,876.9449135106057,0,0,0,cheetah-run,3,iFSQ-RL
159,27528,810000,0,884.0841981898993,0,0,0,cheetah-run,3,iFSQ-RL
160,27700,815000,0,880.6305369749665,0,0,0,cheetah-run,3,iFSQ-RL
161,27872,820000,0,882.0720110561699,0,0,0,cheetah-run,3,iFSQ-RL
162,28044,825000,0,884.4949231166393,0,0,0,cheetah-run,3,iFSQ-RL
163,28216,830000,0,883.0286028556526,0,0,0,cheetah-run,3,iFSQ-RL
164,28388,835000,0,883.3212416332215,0,0,0,cheetah-run,3,iFSQ-RL
165,28560,840000,0,885.9847056113183,0,0,0,cheetah-run,3,iFSQ-RL
166,28732,845000,0,888.3636760670692,0,0,0,cheetah-run,3,iFSQ-RL
167,28904,850000,0,890.7549579910934,0,0,0,cheetah-run,3,iFSQ-RL
168,29076,855000,0,884.8190622799099,0,0,0,cheetah-run,3,iFSQ-RL
169,29248,860000,0,883.4896890114993,0,0,0,cheetah-run,3,iFSQ-RL
170,29420,865000,0,890.1607616443187,0,0,0,cheetah-run,3,iFSQ-RL
171,29592,870000,0,892.5985206563025,0,0,0,cheetah-run,3,iFSQ-RL
172,29764,875000,0,893.5714170929044,0,0,0,cheetah-run,3,iFSQ-RL
0,180,15000,0,36.341933712407084,0,0,0,cheetah-run,4,iFSQ-RL
1,352,20000,0,111.28592827020671,0,0,0,cheetah-run,4,iFSQ-RL
2,524,25000,0,190.7074492145971,0,0,0,cheetah-run,4,iFSQ-RL
3,696,30000,0,232.5303335424309,0,0,0,cheetah-run,4,iFSQ-RL
4,868,35000,0,301.8905019577593,0,0,0,cheetah-run,4,iFSQ-RL
5,1040,40000,0,307.79861213602123,0,0,0,cheetah-run,4,iFSQ-RL
6,1212,45000,0,348.0482207253575,0,0,0,cheetah-run,4,iFSQ-RL
7,1384,50000,0,289.0248606338842,0,0,0,cheetah-run,4,iFSQ-RL
8,1556,55000,0,267.14765826018095,0,0,0,cheetah-run,4,iFSQ-RL
9,1728,60000,0,343.14523778548465,0,0,0,cheetah-run,4,iFSQ-RL
10,1900,65000,0,348.2248817528598,0,0,0,cheetah-run,4,iFSQ-RL
11,2072,70000,0,378.0538381896913,0,0,0,cheetah-run,4,iFSQ-RL
12,2244,75000,0,413.08958893306556,0,0,0,cheetah-run,4,iFSQ-RL
13,2416,80000,0,436.2557735626309,0,0,0,cheetah-run,4,iFSQ-RL
14,2588,85000,0,473.1461562472861,0,0,0,cheetah-run,4,iFSQ-RL
15,2760,90000,0,455.7650551995263,0,0,0,cheetah-run,4,iFSQ-RL
16,2932,95000,0,500.55529936887325,0,0,0,cheetah-run,4,iFSQ-RL
17,3104,100000,0,496.35919182822107,0,0,0,cheetah-run,4,iFSQ-RL
18,3276,105000,0,528.8410682908259,0,0,0,cheetah-run,4,iFSQ-RL
19,3448,110000,0,519.0390628135763,0,0,0,cheetah-run,4,iFSQ-RL
20,3620,115000,0,503.11171106921927,0,0,0,cheetah-run,4,iFSQ-RL
21,3792,120000,0,552.5956869549118,0,0,0,cheetah-run,4,iFSQ-RL
22,3964,125000,0,575.5805368565022,0,0,0,cheetah-run,4,iFSQ-RL
23,4136,130000,0,596.3297658342868,0,0,0,cheetah-run,4,iFSQ-RL
24,4308,135000,0,596.2032769829035,0,0,0,cheetah-run,4,iFSQ-RL
25,4480,140000,0,611.7648571122438,0,0,0,cheetah-run,4,iFSQ-RL
26,4652,145000,0,629.3254793019966,0,0,0,cheetah-run,4,iFSQ-RL
27,4824,150000,0,626.2986594661139,0,0,0,cheetah-run,4,iFSQ-RL
28,4996,155000,0,648.423404183425,0,0,0,cheetah-run,4,iFSQ-RL
29,5168,160000,0,648.9497071948833,0,0,0,cheetah-run,4,iFSQ-RL
30,5340,165000,0,663.390594921913,0,0,0,cheetah-run,4,iFSQ-RL
31,5512,170000,0,680.2382708807476,0,0,0,cheetah-run,4,iFSQ-RL
32,5684,175000,0,688.0761361455545,0,0,0,cheetah-run,4,iFSQ-RL
33,5856,180000,0,679.2517601523548,0,0,0,cheetah-run,4,iFSQ-RL
34,6028,185000,0,695.7148621012457,0,0,0,cheetah-run,4,iFSQ-RL
35,6200,190000,0,696.4281935692765,0,0,0,cheetah-run,4,iFSQ-RL
36,6372,195000,0,688.7524364575744,0,0,0,cheetah-run,4,iFSQ-RL
37,6544,200000,0,697.2486774175428,0,0,0,cheetah-run,4,iFSQ-RL
38,6716,205000,0,689.3930014327168,0,0,0,cheetah-run,4,iFSQ-RL
39,6888,210000,0,708.6096818412655,0,0,0,cheetah-run,4,iFSQ-RL
40,7060,215000,0,706.2762398689053,0,0,0,cheetah-run,4,iFSQ-RL
41,7232,220000,0,713.796503798291,0,0,0,cheetah-run,4,iFSQ-RL
42,7404,225000,0,698.5298838829622,0,0,0,cheetah-run,4,iFSQ-RL
43,7576,230000,0,709.4734698322602,0,0,0,cheetah-run,4,iFSQ-RL
44,7748,235000,0,710.4948772463016,0,0,0,cheetah-run,4,iFSQ-RL
45,7920,240000,0,715.599479941465,0,0,0,cheetah-run,4,iFSQ-RL
46,8092,245000,0,730.1523842010647,0,0,0,cheetah-run,4,iFSQ-RL
47,8264,250000,0,723.0609140384943,0,0,0,cheetah-run,4,iFSQ-RL
48,8436,255000,0,732.5877022664063,0,0,0,cheetah-run,4,iFSQ-RL
49,8608,260000,0,731.2667994478718,0,0,0,cheetah-run,4,iFSQ-RL
50,8780,265000,0,731.2485167595557,0,0,0,cheetah-run,4,iFSQ-RL
51,8952,270000,0,748.1112434024923,0,0,0,cheetah-run,4,iFSQ-RL
52,9124,275000,0,736.8954440198838,0,0,0,cheetah-run,4,iFSQ-RL
53,9296,280000,0,743.4138535884209,0,0,0,cheetah-run,4,iFSQ-RL
54,9468,285000,0,745.3221740947105,0,0,0,cheetah-run,4,iFSQ-RL
55,9640,290000,0,756.1589219632558,0,0,0,cheetah-run,4,iFSQ-RL
56,9812,295000,0,762.7973875552416,0,0,0,cheetah-run,4,iFSQ-RL
57,9984,300000,0,770.403674483113,0,0,0,cheetah-run,4,iFSQ-RL
58,10156,305000,0,766.8036824101582,0,0,0,cheetah-run,4,iFSQ-RL
59,10328,310000,0,768.4217122467235,0,0,0,cheetah-run,4,iFSQ-RL
60,10500,315000,0,764.4212657479569,0,0,0,cheetah-run,4,iFSQ-RL
61,10672,320000,0,771.3899746026843,0,0,0,cheetah-run,4,iFSQ-RL
62,10844,325000,0,756.903968120832,0,0,0,cheetah-run,4,iFSQ-RL
63,11016,330000,0,754.3392230113968,0,0,0,cheetah-run,4,iFSQ-RL
64,11188,335000,0,756.7108024320565,0,0,0,cheetah-run,4,iFSQ-RL
65,11360,340000,0,771.1459925979376,0,0,0,cheetah-run,4,iFSQ-RL
66,11532,345000,0,777.8358108012005,0,0,0,cheetah-run,4,iFSQ-RL
67,11704,350000,0,779.083998641558,0,0,0,cheetah-run,4,iFSQ-RL
68,11876,355000,0,777.6770246174186,0,0,0,cheetah-run,4,iFSQ-RL
69,12048,360000,0,783.722395045869,0,0,0,cheetah-run,4,iFSQ-RL
70,12220,365000,0,771.4158350687474,0,0,0,cheetah-run,4,iFSQ-RL
71,12392,370000,0,786.4652301204391,0,0,0,cheetah-run,4,iFSQ-RL
72,12564,375000,0,775.260858369805,0,0,0,cheetah-run,4,iFSQ-RL
73,12736,380000,0,776.0688835714943,0,0,0,cheetah-run,4,iFSQ-RL
74,12908,385000,0,782.3117104817181,0,0,0,cheetah-run,4,iFSQ-RL
75,13080,390000,0,778.2982128631323,0,0,0,cheetah-run,4,iFSQ-RL
76,13252,395000,0,788.308313928172,0,0,0,cheetah-run,4,iFSQ-RL
77,13424,400000,0,775.5324342912994,0,0,0,cheetah-run,4,iFSQ-RL
78,13596,405000,0,783.1973102392163,0,0,0,cheetah-run,4,iFSQ-RL
79,13768,410000,0,788.4640676303767,0,0,0,cheetah-run,4,iFSQ-RL
80,13940,415000,0,786.3663886622526,0,0,0,cheetah-run,4,iFSQ-RL
81,14112,420000,0,796.5981593648903,0,0,0,cheetah-run,4,iFSQ-RL
82,14284,425000,0,783.9356040438637,0,0,0,cheetah-run,4,iFSQ-RL
83,14456,430000,0,791.5043748860247,0,0,0,cheetah-run,4,iFSQ-RL
84,14628,435000,0,795.1547127733938,0,0,0,cheetah-run,4,iFSQ-RL
85,14800,440000,0,785.5978261659853,0,0,0,cheetah-run,4,iFSQ-RL
86,14972,445000,0,795.0592236080207,0,0,0,cheetah-run,4,iFSQ-RL
87,15144,450000,0,790.6681507166475,0,0,0,cheetah-run,4,iFSQ-RL
88,15316,455000,0,797.1945108984597,0,0,0,cheetah-run,4,iFSQ-RL
89,15488,460000,0,792.9572512612679,0,0,0,cheetah-run,4,iFSQ-RL
90,15660,465000,0,795.529991803132,0,0,0,cheetah-run,4,iFSQ-RL
91,15832,470000,0,796.508578017354,0,0,0,cheetah-run,4,iFSQ-RL
92,16004,475000,0,795.5342437211424,0,0,0,cheetah-run,4,iFSQ-RL
93,16176,480000,0,797.1244686622173,0,0,0,cheetah-run,4,iFSQ-RL
94,16348,485000,0,800.2755990843289,0,0,0,cheetah-run,4,iFSQ-RL
95,16520,490000,0,800.1342755472288,0,0,0,cheetah-run,4,iFSQ-RL
96,16692,495000,0,796.8827909788117,0,0,0,cheetah-run,4,iFSQ-RL
97,16864,500000,0,802.792642132286,0,0,0,cheetah-run,4,iFSQ-RL
98,17036,505000,0,803.6473613752053,0,0,0,cheetah-run,4,iFSQ-RL
99,17208,510000,0,807.0343191894237,0,0,0,cheetah-run,4,iFSQ-RL
100,17380,515000,0,799.5073942722753,0,0,0,cheetah-run,4,iFSQ-RL
101,17552,520000,0,808.5307226912118,0,0,0,cheetah-run,4,iFSQ-RL
102,17724,525000,0,810.0262791695073,0,0,0,cheetah-run,4,iFSQ-RL
103,17896,530000,0,806.7167278355919,0,0,0,cheetah-run,4,iFSQ-RL
104,18068,535000,0,816.835764101427,0,0,0,cheetah-run,4,iFSQ-RL
105,18240,540000,0,803.0909511868842,0,0,0,cheetah-run,4,iFSQ-RL
106,18412,545000,0,800.9687989841216,0,0,0,cheetah-run,4,iFSQ-RL
107,18584,550000,0,812.9199368239381,0,0,0,cheetah-run,4,iFSQ-RL
108,18756,555000,0,811.0024173937738,0,0,0,cheetah-run,4,iFSQ-RL
109,18928,560000,0,809.046178309992,0,0,0,cheetah-run,4,iFSQ-RL
110,19100,565000,0,808.7754003930837,0,0,0,cheetah-run,4,iFSQ-RL
111,19272,570000,0,809.2548242217861,0,0,0,cheetah-run,4,iFSQ-RL
112,19444,575000,0,819.3605698364787,0,0,0,cheetah-run,4,iFSQ-RL
113,19616,580000,0,814.4919119107537,0,0,0,cheetah-run,4,iFSQ-RL
114,19788,585000,0,818.859372732509,0,0,0,cheetah-run,4,iFSQ-RL
115,19960,590000,0,820.9338519528508,0,0,0,cheetah-run,4,iFSQ-RL
116,20132,595000,0,821.9827867943793,0,0,0,cheetah-run,4,iFSQ-RL
117,20304,600000,0,815.0563153040596,0,0,0,cheetah-run,4,iFSQ-RL
118,20476,605000,0,819.1763257188722,0,0,0,cheetah-run,4,iFSQ-RL
119,20648,610000,0,821.8116256825626,0,0,0,cheetah-run,4,iFSQ-RL
120,20820,615000,0,820.3282841320149,0,0,0,cheetah-run,4,iFSQ-RL
121,20992,620000,0,825.2917372356169,0,0,0,cheetah-run,4,iFSQ-RL
122,21164,625000,0,813.6542322271504,0,0,0,cheetah-run,4,iFSQ-RL
123,21336,630000,0,816.8644175842404,0,0,0,cheetah-run,4,iFSQ-RL
124,21508,635000,0,821.1731405589729,0,0,0,cheetah-run,4,iFSQ-RL
125,21680,640000,0,819.575958114583,0,0,0,cheetah-run,4,iFSQ-RL
126,21852,645000,0,824.2610080159269,0,0,0,cheetah-run,4,iFSQ-RL
127,22024,650000,0,823.7992653729394,0,0,0,cheetah-run,4,iFSQ-RL
128,22196,655000,0,825.7976260967553,0,0,0,cheetah-run,4,iFSQ-RL
129,22368,660000,0,823.10693251919,0,0,0,cheetah-run,4,iFSQ-RL
130,22540,665000,0,825.917427905649,0,0,0,cheetah-run,4,iFSQ-RL
131,22712,670000,0,821.1503393603489,0,0,0,cheetah-run,4,iFSQ-RL
132,22884,675000,0,824.6082545031328,0,0,0,cheetah-run,4,iFSQ-RL
133,23056,680000,0,823.1855811117217,0,0,0,cheetah-run,4,iFSQ-RL
134,23228,685000,0,829.795655812975,0,0,0,cheetah-run,4,iFSQ-RL
135,23400,690000,0,829.5450308470987,0,0,0,cheetah-run,4,iFSQ-RL
136,23572,695000,0,831.0639119734057,0,0,0,cheetah-run,4,iFSQ-RL
137,23744,700000,0,830.5430529939943,0,0,0,cheetah-run,4,iFSQ-RL
138,23916,705000,0,830.3350487533025,0,0,0,cheetah-run,4,iFSQ-RL
139,24088,710000,0,831.3554864977486,0,0,0,cheetah-run,4,iFSQ-RL
140,24260,715000,0,828.7380732668564,0,0,0,cheetah-run,4,iFSQ-RL
141,24432,720000,0,835.3237177981064,0,0,0,cheetah-run,4,iFSQ-RL
142,24604,725000,0,828.7265228223987,0,0,0,cheetah-run,4,iFSQ-RL
143,24776,730000,0,829.3098313775845,0,0,0,cheetah-run,4,iFSQ-RL
144,24948,735000,0,836.1813407188281,0,0,0,cheetah-run,4,iFSQ-RL
145,25120,740000,0,827.9645314009861,0,0,0,cheetah-run,4,iFSQ-RL
146,25292,745000,0,834.0720928930677,0,0,0,cheetah-run,4,iFSQ-RL
147,25464,750000,0,831.381846519839,0,0,0,cheetah-run,4,iFSQ-RL
148,25636,755000,0,835.4556450296193,0,0,0,cheetah-run,4,iFSQ-RL
149,25808,760000,0,838.3530704581178,0,0,0,cheetah-run,4,iFSQ-RL
150,25980,765000,0,838.9342275641859,0,0,0,cheetah-run,4,iFSQ-RL
151,26152,770000,0,833.7062925071456,0,0,0,cheetah-run,4,iFSQ-RL
152,26324,775000,0,835.6801649925299,0,0,0,cheetah-run,4,iFSQ-RL
153,26496,780000,0,833.0768553911709,0,0,0,cheetah-run,4,iFSQ-RL
154,26668,785000,0,837.5007124830038,0,0,0,cheetah-run,4,iFSQ-RL
155,26840,790000,0,839.2196740747429,0,0,0,cheetah-run,4,iFSQ-RL
156,27012,795000,0,839.5743968221359,0,0,0,cheetah-run,4,iFSQ-RL
157,27184,800000,0,838.5177597985603,0,0,0,cheetah-run,4,iFSQ-RL
158,27356,805000,0,843.7280179295689,0,0,0,cheetah-run,4,iFSQ-RL
159,27528,810000,0,833.2322733580135,0,0,0,cheetah-run,4,iFSQ-RL
160,27700,815000,0,838.6223859823774,0,0,0,cheetah-run,4,iFSQ-RL
161,27872,820000,0,839.8639357410372,0,0,0,cheetah-run,4,iFSQ-RL
162,28044,825000,0,839.7551363253035,0,0,0,cheetah-run,4,iFSQ-RL
163,28216,830000,0,834.8331083124503,0,0,0,cheetah-run,4,iFSQ-RL
164,28388,835000,0,842.3902837224305,0,0,0,cheetah-run,4,iFSQ-RL
165,28560,840000,0,844.6626007289626,0,0,0,cheetah-run,4,iFSQ-RL
166,28732,845000,0,845.1799407502637,0,0,0,cheetah-run,4,iFSQ-RL
167,28904,850000,0,848.1379934133962,0,0,0,cheetah-run,4,iFSQ-RL
168,29076,855000,0,836.4962153540924,0,0,0,cheetah-run,4,iFSQ-RL
169,29248,860000,0,840.9971708500758,0,0,0,cheetah-run,4,iFSQ-RL
170,29420,865000,0,840.8516511070542,0,0,0,cheetah-run,4,iFSQ-RL
171,29592,870000,0,839.1940280537121,0,0,0,cheetah-run,4,iFSQ-RL
172,29764,875000,0,841.7703803367913,0,0,0,cheetah-run,4,iFSQ-RL
173,29936,880000,0,847.0401110451669,0,0,0,cheetah-run,4,iFSQ-RL
0,180,15000,0,53.50310145390449,0,0,0,cheetah-run,5,iFSQ-RL
1,352,20000,0,105.79030449299617,0,0,0,cheetah-run,5,iFSQ-RL
2,524,25000,0,187.905711737182,0,0,0,cheetah-run,5,iFSQ-RL
3,696,30000,0,183.69634587317705,0,0,0,cheetah-run,5,iFSQ-RL
4,868,35000,0,250.29896288514138,0,0,0,cheetah-run,5,iFSQ-RL
5,1040,40000,0,265.6502862177789,0,0,0,cheetah-run,5,iFSQ-RL
6,1212,45000,0,283.04130968488755,0,0,0,cheetah-run,5,iFSQ-RL
7,1384,50000,0,302.61804312318566,0,0,0,cheetah-run,5,iFSQ-RL
8,1556,55000,0,320.9413453551009,0,0,0,cheetah-run,5,iFSQ-RL
9,1728,60000,0,324.00223827175796,0,0,0,cheetah-run,5,iFSQ-RL
10,1900,65000,0,351.44052077755333,0,0,0,cheetah-run,5,iFSQ-RL
11,2072,70000,0,346.0290102958679,0,0,0,cheetah-run,5,iFSQ-RL
12,2244,75000,0,293.9342179478689,0,0,0,cheetah-run,5,iFSQ-RL
13,2416,80000,0,420.89212251752616,0,0,0,cheetah-run,5,iFSQ-RL
14,2588,85000,0,416.46458226125685,0,0,0,cheetah-run,5,iFSQ-RL
15,2760,90000,0,462.69021677859126,0,0,0,cheetah-run,5,iFSQ-RL
16,2932,95000,0,539.2415053177625,0,0,0,cheetah-run,5,iFSQ-RL
17,3104,100000,0,521.9605015650392,0,0,0,cheetah-run,5,iFSQ-RL
18,3276,105000,0,522.0349503792822,0,0,0,cheetah-run,5,iFSQ-RL
19,3448,110000,0,539.4885582897812,0,0,0,cheetah-run,5,iFSQ-RL
20,3620,115000,0,558.6834312282502,0,0,0,cheetah-run,5,iFSQ-RL
21,3792,120000,0,574.6535900626332,0,0,0,cheetah-run,5,iFSQ-RL
22,3964,125000,0,576.9477147653699,0,0,0,cheetah-run,5,iFSQ-RL
23,4136,130000,0,593.2930309198797,0,0,0,cheetah-run,5,iFSQ-RL
24,4308,135000,0,600.543953299895,0,0,0,cheetah-run,5,iFSQ-RL
25,4480,140000,0,595.9830387178808,0,0,0,cheetah-run,5,iFSQ-RL
26,4652,145000,0,575.0887426623492,0,0,0,cheetah-run,5,iFSQ-RL
27,4824,150000,0,607.5547986924648,0,0,0,cheetah-run,5,iFSQ-RL
28,4996,155000,0,614.1025075111538,0,0,0,cheetah-run,5,iFSQ-RL
29,5168,160000,0,607.743325272575,0,0,0,cheetah-run,5,iFSQ-RL
30,5340,165000,0,630.2798882501199,0,0,0,cheetah-run,5,iFSQ-RL
31,5512,170000,0,619.3593272833153,0,0,0,cheetah-run,5,iFSQ-RL
32,5684,175000,0,624.104046232067,0,0,0,cheetah-run,5,iFSQ-RL
33,5856,180000,0,623.7864588094875,0,0,0,cheetah-run,5,iFSQ-RL
34,6028,185000,0,634.5875000528991,0,0,0,cheetah-run,5,iFSQ-RL
35,6200,190000,0,637.1662398654968,0,0,0,cheetah-run,5,iFSQ-RL
36,6372,195000,0,649.374411425367,0,0,0,cheetah-run,5,iFSQ-RL
37,6544,200000,0,645.07955157049,0,0,0,cheetah-run,5,iFSQ-RL
38,6716,205000,0,645.587461618334,0,0,0,cheetah-run,5,iFSQ-RL
39,6888,210000,0,655.3285838268697,0,0,0,cheetah-run,5,iFSQ-RL
40,7060,215000,0,656.7127396276221,0,0,0,cheetah-run,5,iFSQ-RL
41,7232,220000,0,663.1969183847308,0,0,0,cheetah-run,5,iFSQ-RL
42,7404,225000,0,660.0247570097447,0,0,0,cheetah-run,5,iFSQ-RL
43,7576,230000,0,660.8529686070979,0,0,0,cheetah-run,5,iFSQ-RL
44,7748,235000,0,678.8645376790315,0,0,0,cheetah-run,5,iFSQ-RL
45,7920,240000,0,679.0550696711987,0,0,0,cheetah-run,5,iFSQ-RL
46,8092,245000,0,685.3397829130292,0,0,0,cheetah-run,5,iFSQ-RL
47,8264,250000,0,681.0917856078595,0,0,0,cheetah-run,5,iFSQ-RL
48,8436,255000,0,703.4763660430908,0,0,0,cheetah-run,5,iFSQ-RL
49,8608,260000,0,697.9658252865077,0,0,0,cheetah-run,5,iFSQ-RL
50,8780,265000,0,701.8694213621318,0,0,0,cheetah-run,5,iFSQ-RL
51,8952,270000,0,714.6374532965943,0,0,0,cheetah-run,5,iFSQ-RL
52,9124,275000,0,703.2904615723161,0,0,0,cheetah-run,5,iFSQ-RL
53,9296,280000,0,725.0894079186022,0,0,0,cheetah-run,5,iFSQ-RL
54,9468,285000,0,729.6755710415542,0,0,0,cheetah-run,5,iFSQ-RL
55,9640,290000,0,727.6428826626391,0,0,0,cheetah-run,5,iFSQ-RL
56,9812,295000,0,737.2291369445622,0,0,0,cheetah-run,5,iFSQ-RL
57,9984,300000,0,736.1748595364392,0,0,0,cheetah-run,5,iFSQ-RL
58,10156,305000,0,729.1664772715419,0,0,0,cheetah-run,5,iFSQ-RL
59,10328,310000,0,731.9244242567569,0,0,0,cheetah-run,5,iFSQ-RL
60,10500,315000,0,741.399260211736,0,0,0,cheetah-run,5,iFSQ-RL
61,10672,320000,0,745.5958242524415,0,0,0,cheetah-run,5,iFSQ-RL
62,10844,325000,0,743.0119738418609,0,0,0,cheetah-run,5,iFSQ-RL
63,11016,330000,0,753.4393512051553,0,0,0,cheetah-run,5,iFSQ-RL
64,11188,335000,0,752.0074665367604,0,0,0,cheetah-run,5,iFSQ-RL
65,11360,340000,0,754.5953273560851,0,0,0,cheetah-run,5,iFSQ-RL
66,11532,345000,0,765.3773214008659,0,0,0,cheetah-run,5,iFSQ-RL
67,11704,350000,0,768.6294493634254,0,0,0,cheetah-run,5,iFSQ-RL
68,11876,355000,0,767.7172329891473,0,0,0,cheetah-run,5,iFSQ-RL
69,12048,360000,0,765.5832895252854,0,0,0,cheetah-run,5,iFSQ-RL
70,12220,365000,0,767.1977907396853,0,0,0,cheetah-run,5,iFSQ-RL
71,12392,370000,0,766.3207865592092,0,0,0,cheetah-run,5,iFSQ-RL
72,12564,375000,0,771.503059688583,0,0,0,cheetah-run,5,iFSQ-RL
73,12736,380000,0,771.1950007563457,0,0,0,cheetah-run,5,iFSQ-RL
74,12908,385000,0,771.4634270859882,0,0,0,cheetah-run,5,iFSQ-RL
75,13080,390000,0,762.5133379139006,0,0,0,cheetah-run,5,iFSQ-RL
76,13252,395000,0,769.9168514525518,0,0,0,cheetah-run,5,iFSQ-RL
77,13424,400000,0,763.4131234040484,0,0,0,cheetah-run,5,iFSQ-RL
78,13596,405000,0,785.1778170282021,0,0,0,cheetah-run,5,iFSQ-RL
79,13768,410000,0,774.6282814351841,0,0,0,cheetah-run,5,iFSQ-RL
80,13940,415000,0,766.7973140541465,0,0,0,cheetah-run,5,iFSQ-RL
81,14112,420000,0,772.8299666954205,0,0,0,cheetah-run,5,iFSQ-RL
82,14284,425000,0,785.8284975972026,0,0,0,cheetah-run,5,iFSQ-RL
83,14456,430000,0,789.4087437303737,0,0,0,cheetah-run,5,iFSQ-RL
84,14628,435000,0,778.0542391318828,0,0,0,cheetah-run,5,iFSQ-RL
85,14800,440000,0,790.8874406969175,0,0,0,cheetah-run,5,iFSQ-RL
86,14972,445000,0,789.6310283889994,0,0,0,cheetah-run,5,iFSQ-RL
87,15144,450000,0,715.114101313419,0,0,0,cheetah-run,5,iFSQ-RL
88,15316,455000,0,783.8300643481314,0,0,0,cheetah-run,5,iFSQ-RL
89,15488,460000,0,781.1261131457984,0,0,0,cheetah-run,5,iFSQ-RL
90,15660,465000,0,795.783354945667,0,0,0,cheetah-run,5,iFSQ-RL
91,15832,470000,0,790.6757511612028,0,0,0,cheetah-run,5,iFSQ-RL
92,16004,475000,0,789.8106456732378,0,0,0,cheetah-run,5,iFSQ-RL
93,16176,480000,0,778.6195437613875,0,0,0,cheetah-run,5,iFSQ-RL
94,16348,485000,0,784.0391672324389,0,0,0,cheetah-run,5,iFSQ-RL
95,16520,490000,0,796.8904483165592,0,0,0,cheetah-run,5,iFSQ-RL
96,16692,495000,0,799.2643624506891,0,0,0,cheetah-run,5,iFSQ-RL
97,16864,500000,0,791.0561417393386,0,0,0,cheetah-run,5,iFSQ-RL
98,17036,505000,0,791.0428621187806,0,0,0,cheetah-run,5,iFSQ-RL
99,17208,510000,0,797.6829508436844,0,0,0,cheetah-run,5,iFSQ-RL
100,17380,515000,0,806.3288718136027,0,0,0,cheetah-run,5,iFSQ-RL
101,17552,520000,0,767.5039146642106,0,0,0,cheetah-run,5,iFSQ-RL
102,17724,525000,0,805.229635280557,0,0,0,cheetah-run,5,iFSQ-RL
103,17896,530000,0,810.7516443816945,0,0,0,cheetah-run,5,iFSQ-RL
104,18068,535000,0,774.6331015242015,0,0,0,cheetah-run,5,iFSQ-RL
105,18240,540000,0,807.086964118667,0,0,0,cheetah-run,5,iFSQ-RL
106,18412,545000,0,812.4740861309692,0,0,0,cheetah-run,5,iFSQ-RL
107,18584,550000,0,821.4835916509852,0,0,0,cheetah-run,5,iFSQ-RL
108,18756,555000,0,820.1372933547943,0,0,0,cheetah-run,5,iFSQ-RL
109,18928,560000,0,822.8272375514731,0,0,0,cheetah-run,5,iFSQ-RL
110,19100,565000,0,819.6988097278402,0,0,0,cheetah-run,5,iFSQ-RL
111,19272,570000,0,823.8236340528354,0,0,0,cheetah-run,5,iFSQ-RL
112,19444,575000,0,834.8876002527774,0,0,0,cheetah-run,5,iFSQ-RL
113,19616,580000,0,835.2539782622829,0,0,0,cheetah-run,5,iFSQ-RL
114,19788,585000,0,840.299157022126,0,0,0,cheetah-run,5,iFSQ-RL
115,19960,590000,0,829.6486399721355,0,0,0,cheetah-run,5,iFSQ-RL
116,20132,595000,0,832.8686792012304,0,0,0,cheetah-run,5,iFSQ-RL
117,20304,600000,0,831.3224464882165,0,0,0,cheetah-run,5,iFSQ-RL
118,20476,605000,0,829.3133947031572,0,0,0,cheetah-run,5,iFSQ-RL
119,20648,610000,0,828.228467403911,0,0,0,cheetah-run,5,iFSQ-RL
120,20820,615000,0,835.9802906755358,0,0,0,cheetah-run,5,iFSQ-RL
121,20992,620000,0,830.5511530661955,0,0,0,cheetah-run,5,iFSQ-RL
122,21164,625000,0,831.1590375458821,0,0,0,cheetah-run,5,iFSQ-RL
123,21336,630000,0,820.037976337038,0,0,0,cheetah-run,5,iFSQ-RL
124,21508,635000,0,836.1585601564497,0,0,0,cheetah-run,5,iFSQ-RL
125,21680,640000,0,838.5137657985091,0,0,0,cheetah-run,5,iFSQ-RL
126,21852,645000,0,823.7718472434208,0,0,0,cheetah-run,5,iFSQ-RL
127,22024,650000,0,817.3558461746201,0,0,0,cheetah-run,5,iFSQ-RL
128,22196,655000,0,835.531225053221,0,0,0,cheetah-run,5,iFSQ-RL
129,22368,660000,0,837.1968442359939,0,0,0,cheetah-run,5,iFSQ-RL
130,22540,665000,0,828.9427229762077,0,0,0,cheetah-run,5,iFSQ-RL
131,22712,670000,0,835.9137589491904,0,0,0,cheetah-run,5,iFSQ-RL
132,22884,675000,0,836.952471293509,0,0,0,cheetah-run,5,iFSQ-RL
133,23056,680000,0,834.4588438572362,0,0,0,cheetah-run,5,iFSQ-RL
134,23228,685000,0,831.3511923357844,0,0,0,cheetah-run,5,iFSQ-RL
135,23400,690000,0,827.3282108576968,0,0,0,cheetah-run,5,iFSQ-RL
